,iteration,visit,item_id,visitor_id,reward,total_reward,fraction_relevant
0,0,0,0972683275,A1KFWYUVIPJTLQ,0,0,0.0
1,0,1,0972683275,A11IFJDOZ0T6Z2,0,0,0.0
2,0,2,0972683275,A20IOFDX45NZET,0,0,0.0
3,0,3,0972683275,A25EIC1CXMA1DO,1,1,0.25
4,0,4,0972683275,A33MVR4OT3321,1,2,0.4
5,0,5,0972683275,A3T1DE9OZLLLWG,0,2,0.3333333333333333
6,0,6,0528881469,A28B1G1MSJ6OO1,0,2,0.2857142857142857
7,0,7,0972683275,A3SRXMPLAEZ6DP,0,2,0.25
8,0,8,0972683275,A3NNSGACHBM7MK,0,2,0.2222222222222222
9,0,9,0970407998,A233AWZLS4LDYO,1,3,0.3
10,0,10,0594481902,AAWFWZ2K9WTV1,1,4,0.36363636363636365
11,0,11,0972683275,A2YF3QW52PBL3C,1,5,0.4166666666666667
12,0,12,0972683275,A1WI6CDE40JSDZ,1,6,0.46153846153846156
13,0,13,0972683275,A3TF6PPEYAQ1KX,0,6,0.42857142857142855
14,0,14,0972683275,A2ANB0YF7J5VBB,1,7,0.4666666666666667
15,0,15,0972683275,A3BLAOR6MEE9YO,0,7,0.4375
16,0,16,059400232X,A22FB2WSZSXSHH,1,8,0.47058823529411764
17,0,17,0972683275,A1XREVVFVB6ZRY,1,9,0.5
18,0,18,0972683275,A24OHQK700QEIW,1,10,0.5263157894736842
19,0,19,0972683275,A36MQBNADRH8YY,1,11,0.55
20,0,20,0528881469,A3IQGFB959IR4P,0,11,0.5238095238095238
21,0,21,0972683275,A2063NNYWR4B7J,0,11,0.5
22,0,22,0972683275,A2HLNXOYLMERTC,1,12,0.5217391304347826
23,0,23,0972683275,ALSYM9GTZ8E7A,1,13,0.5416666666666666
24,0,24,0972683275,A3OA1X9RC25X4B,1,14,0.56
25,0,25,0972683275,A1TSQF40H4MIWM,1,15,0.5769230769230769
26,0,26,0972683275,AKUNHU70LFK6E,1,16,0.5925925925925926
27,0,27,0528881469,A37K02NKUIT68K,1,17,0.6071428571428571
28,0,28,0972683275,AML8NIWFKHZJU,0,17,0.5862068965517241
29,0,29,0972683275,AXREKH8MC9S3X,1,18,0.6
30,0,30,0594481813,A3NU787GB0X67S,1,19,0.6129032258064516
31,0,31,0972683275,A11D842ZBM7QAD,1,20,0.625
32,0,32,0972683275,A1PV9NZBPCKSG2,1,21,0.6363636363636364
33,0,33,0972683275,A2BLRT79WUTLXW,0,21,0.6176470588235294
34,0,34,0972683275,A143ONYTRZY3SF,1,22,0.6285714285714286
35,0,35,0972683275,A1VYNYUM57GAM0,1,23,0.6388888888888888
36,0,36,0972683275,A3Q95HLHAUC34M,1,24,0.6486486486486487
37,0,37,0594477670,A39J1PTX1KAL66,1,25,0.6578947368421053
38,0,38,0972683275,A1C4BMQQXOQD80,0,25,0.6410256410256411
