,iteration,visit,item_id,visitor_id,reward,total_reward,fraction_relevant
0,0,0,0511189877,A34ATBPOK6HCHY,1,1,1.0
1,0,1,0528881469,A2AEHUKOV014BP,1,2,1.0
2,0,2,0511189877,A89DO69P0XZ27,1,3,1.0
3,0,3,0594451647,A3BY5KCNQZXV5U,1,4,1.0
4,0,4,0528881469,A29LPQQDG7LD5J,0,4,0.8
5,0,5,0594451647,A2JXAZZI9PHK9Z,1,5,0.8333333333333334
6,0,6,0528881469,A1DA3W4GTFXP6O,1,6,0.8571428571428571
7,0,7,0594450209,A244IAP7UBVHH6,1,7,0.875
8,0,8,0528881469,A265MKAR2WEH3Y,0,7,0.7777777777777778
9,0,9,0594296420,A1RKH6803HVOQL,1,8,0.8
10,0,10,0511189877,AZYNQZ94U6VDB,1,9,0.8181818181818182
11,0,11,0511189877,A3J3BRHTDRFJ2G,0,9,0.75
12,0,12,0511189877,AZYNQZ94U6VDB,1,10,0.7692307692307693
13,0,13,0511189877,A3J3BRHTDRFJ2G,0,10,0.7142857142857143
14,0,14,0511189877,AZYNQZ94U6VDB,1,11,0.7333333333333333
15,0,15,0511189877,A1QGNMC6O1VW39,1,12,0.75
16,0,16,0511189877,A3J3BRHTDRFJ2G,0,12,0.7058823529411765
17,0,17,0511189877,AZYNQZ94U6VDB,1,13,0.7222222222222222
18,0,18,0511189877,A3J3BRHTDRFJ2G,0,13,0.6842105263157895
19,0,19,0511189877,A34ATBPOK6HCHY,1,14,0.7
20,0,20,0511189877,A3J3BRHTDRFJ2G,0,14,0.6666666666666666
21,0,21,0511189877,AZYNQZ94U6VDB,1,15,0.6818181818181818
22,0,22,0511189877,A2TY0BTJOTENPG,1,16,0.6956521739130435
23,0,23,0511189877,A34ATBPOK6HCHY,1,17,0.7083333333333334
24,0,24,0511189877,A89DO69P0XZ27,1,18,0.72
25,0,25,0511189877,A1QGNMC6O1VW39,1,19,0.7307692307692307
26,0,26,0511189877,A34ATBPOK6HCHY,1,20,0.7407407407407407
27,0,27,0511189877,A89DO69P0XZ27,1,21,0.75
28,0,28,0511189877,A89DO69P0XZ27,1,22,0.7586206896551724
29,0,29,0511189877,A89DO69P0XZ27,1,23,0.7666666666666667
30,0,30,0511189877,A1QGNMC6O1VW39,1,24,0.7741935483870968
31,0,31,0511189877,AZYNQZ94U6VDB,1,25,0.78125
32,0,32,0511189877,A2TY0BTJOTENPG,1,26,0.7878787878787878
33,0,33,0511189877,A3J3BRHTDRFJ2G,0,26,0.7647058823529411
34,0,34,0511189877,A1QGNMC6O1VW39,1,27,0.7714285714285715
35,0,35,0511189877,A3J3BRHTDRFJ2G,0,27,0.75
36,0,36,0511189877,A3J3BRHTDRFJ2G,0,27,0.7297297297297297
37,0,37,0511189877,A2TY0BTJOTENPG,1,28,0.7368421052631579
38,0,38,0511189877,A3J3BRHTDRFJ2G,0,28,0.717948717948718
39,0,39,0511189877,A3J3BRHTDRFJ2G,0,28,0.7
40,0,40,0511189877,A34ATBPOK6HCHY,1,29,0.7073170731707317
41,0,41,0511189877,A34ATBPOK6HCHY,1,30,0.7142857142857143
42,0,42,0511189877,A89DO69P0XZ27,1,31,0.7209302325581395
43,0,43,0511189877,A1QGNMC6O1VW39,1,32,0.7272727272727273
44,0,44,0511189877,A3J3BRHTDRFJ2G,0,32,0.7111111111111111
45,0,45,0511189877,A89DO69P0XZ27,1,33,0.717391304347826
46,0,46,0511189877,A3J3BRHTDRFJ2G,0,33,0.7021276595744681
47,0,47,0511189877,A2TY0BTJOTENPG,1,34,0.7083333333333334
48,0,48,0511189877,A2TY0BTJOTENPG,1,35,0.7142857142857143
49,0,49,0511189877,A89DO69P0XZ27,1,36,0.72
50,0,50,0511189877,A89DO69P0XZ27,1,37,0.7254901960784313
51,0,51,0511189877,A3J3BRHTDRFJ2G,0,37,0.7115384615384616
52,0,52,0511189877,A2TY0BTJOTENPG,1,38,0.7169811320754716
53,0,53,0511189877,A3J3BRHTDRFJ2G,0,38,0.7037037037037037
54,0,54,0511189877,A1QGNMC6O1VW39,1,39,0.7090909090909091
55,0,55,0511189877,A1QGNMC6O1VW39,1,40,0.7142857142857143
56,0,56,0511189877,AZYNQZ94U6VDB,1,41,0.7192982456140351
57,0,57,0511189877,A89DO69P0XZ27,1,42,0.7241379310344828
58,0,58,0511189877,A3J3BRHTDRFJ2G,0,42,0.711864406779661
59,0,59,0511189877,A89DO69P0XZ27,1,43,0.7166666666666667
60,0,60,0511189877,A2TY0BTJOTENPG,1,44,0.7213114754098361
61,0,61,0511189877,A89DO69P0XZ27,1,45,0.7258064516129032
62,0,62,0511189877,AZYNQZ94U6VDB,1,46,0.7301587301587301
63,0,63,0511189877,A2TY0BTJOTENPG,1,47,0.734375
64,0,64,0511189877,AZYNQZ94U6VDB,1,48,0.7384615384615385
65,0,65,0511189877,A34ATBPOK6HCHY,1,49,0.7424242424242424
66,0,66,0511189877,AZYNQZ94U6VDB,1,50,0.746268656716418
67,0,67,0511189877,A34ATBPOK6HCHY,1,51,0.75
68,0,68,0511189877,A34ATBPOK6HCHY,1,52,0.7536231884057971
69,0,69,0511189877,A34ATBPOK6HCHY,1,53,0.7571428571428571
70,0,70,0511189877,A89DO69P0XZ27,1,54,0.7605633802816901
71,0,71,0511189877,A2TY0BTJOTENPG,1,55,0.7638888888888888
72,0,72,0511189877,A89DO69P0XZ27,1,56,0.7671232876712328
73,0,73,0511189877,A1QGNMC6O1VW39,1,57,0.7702702702702703
74,0,74,0511189877,A89DO69P0XZ27,1,58,0.7733333333333333
75,0,75,0511189877,AZYNQZ94U6VDB,1,59,0.7763157894736842
76,0,76,0511189877,A34ATBPOK6HCHY,1,60,0.7792207792207793
77,0,77,0511189877,A2TY0BTJOTENPG,1,61,0.782051282051282
78,0,78,0511189877,A2TY0BTJOTENPG,1,62,0.7848101265822784
79,0,79,0511189877,A2TY0BTJOTENPG,1,63,0.7875
80,0,80,0511189877,A2TY0BTJOTENPG,1,64,0.7901234567901234
81,0,81,0511189877,A1QGNMC6O1VW39,1,65,0.7926829268292683
82,0,82,0511189877,A3J3BRHTDRFJ2G,0,65,0.7831325301204819
83,0,83,0511189877,A34ATBPOK6HCHY,1,66,0.7857142857142857
84,0,84,0511189877,A1QGNMC6O1VW39,1,67,0.788235294117647
85,0,85,0511189877,AZYNQZ94U6VDB,1,68,0.7906976744186046
86,0,86,0511189877,A34ATBPOK6HCHY,1,69,0.7931034482758621
87,0,87,0511189877,A3J3BRHTDRFJ2G,0,69,0.7840909090909091
88,0,88,0511189877,A2TY0BTJOTENPG,1,70,0.7865168539325843
89,0,89,0511189877,A1QGNMC6O1VW39,1,71,0.7888888888888889
90,0,90,0511189877,AZYNQZ94U6VDB,1,72,0.7912087912087912
91,0,91,0511189877,A3J3BRHTDRFJ2G,0,72,0.782608695652174
92,0,92,0511189877,A2TY0BTJOTENPG,1,73,0.7849462365591398
93,0,93,0511189877,A34ATBPOK6HCHY,1,74,0.7872340425531915
94,0,94,0511189877,AZYNQZ94U6VDB,1,75,0.7894736842105263
95,0,95,0511189877,A1QGNMC6O1VW39,1,76,0.7916666666666666
96,0,96,0511189877,A1QGNMC6O1VW39,1,77,0.7938144329896907
97,0,97,0511189877,A2TY0BTJOTENPG,1,78,0.7959183673469388
98,0,98,0511189877,A2TY0BTJOTENPG,1,79,0.797979797979798
99,0,99,0511189877,A2TY0BTJOTENPG,1,80,0.8
100,0,100,0511189877,A3J3BRHTDRFJ2G,0,80,0.7920792079207921
101,0,101,0511189877,A34ATBPOK6HCHY,1,81,0.7941176470588235
102,0,102,0511189877,A34ATBPOK6HCHY,1,82,0.7961165048543689
103,0,103,0511189877,A2TY0BTJOTENPG,1,83,0.7980769230769231
104,0,104,0511189877,A3J3BRHTDRFJ2G,0,83,0.7904761904761904
105,0,105,0511189877,A3J3BRHTDRFJ2G,0,83,0.7830188679245284
106,0,106,0511189877,A2TY0BTJOTENPG,1,84,0.7850467289719626
107,0,107,0511189877,A2TY0BTJOTENPG,1,85,0.7870370370370371
108,0,108,0511189877,A3J3BRHTDRFJ2G,0,85,0.7798165137614679
109,0,109,0511189877,A3J3BRHTDRFJ2G,0,85,0.7727272727272727
110,0,110,0511189877,A3J3BRHTDRFJ2G,0,85,0.7657657657657657
111,0,111,0511189877,A34ATBPOK6HCHY,1,86,0.7678571428571429
112,0,112,0511189877,A1QGNMC6O1VW39,1,87,0.7699115044247787
113,0,113,0511189877,A2TY0BTJOTENPG,1,88,0.7719298245614035
114,0,114,0511189877,A34ATBPOK6HCHY,1,89,0.7739130434782608
115,0,115,0511189877,A3J3BRHTDRFJ2G,0,89,0.7672413793103449
116,0,116,0511189877,AZYNQZ94U6VDB,1,90,0.7692307692307693
117,0,117,0511189877,A89DO69P0XZ27,1,91,0.7711864406779662
118,0,118,0511189877,A1QGNMC6O1VW39,1,92,0.773109243697479
119,0,119,0511189877,A89DO69P0XZ27,1,93,0.775
120,0,120,0511189877,A89DO69P0XZ27,1,94,0.7768595041322314
121,0,121,0511189877,A89DO69P0XZ27,1,95,0.7786885245901639
122,0,122,0511189877,A2TY0BTJOTENPG,1,96,0.7804878048780488
123,0,123,0511189877,A3J3BRHTDRFJ2G,0,96,0.7741935483870968
124,0,124,0511189877,A3J3BRHTDRFJ2G,0,96,0.768
125,0,125,0511189877,A1QGNMC6O1VW39,1,97,0.7698412698412699
126,0,126,0511189877,A3J3BRHTDRFJ2G,0,97,0.7637795275590551
127,0,127,0511189877,AZYNQZ94U6VDB,1,98,0.765625
128,0,128,0511189877,A1QGNMC6O1VW39,1,99,0.7674418604651163
129,0,129,0511189877,A89DO69P0XZ27,1,100,0.7692307692307693
130,0,130,0511189877,A2TY0BTJOTENPG,1,101,0.7709923664122137
131,0,131,0511189877,AZYNQZ94U6VDB,1,102,0.7727272727272727
132,0,132,0511189877,A34ATBPOK6HCHY,1,103,0.7744360902255639
133,0,133,0511189877,A3J3BRHTDRFJ2G,0,103,0.7686567164179104
134,0,134,0511189877,A1QGNMC6O1VW39,1,104,0.7703703703703704
135,0,135,0511189877,A34ATBPOK6HCHY,1,105,0.7720588235294118
136,0,136,0511189877,AZYNQZ94U6VDB,1,106,0.7737226277372263
137,0,137,0511189877,A3J3BRHTDRFJ2G,0,106,0.7681159420289855
138,0,138,0511189877,A89DO69P0XZ27,1,107,0.7697841726618705
139,0,139,0511189877,A34ATBPOK6HCHY,1,108,0.7714285714285715
140,0,140,0511189877,A1QGNMC6O1VW39,1,109,0.7730496453900709
141,0,141,0511189877,A3J3BRHTDRFJ2G,0,109,0.7676056338028169
142,0,142,0511189877,A34ATBPOK6HCHY,1,110,0.7692307692307693
143,0,143,0511189877,A89DO69P0XZ27,1,111,0.7708333333333334
144,0,144,0511189877,A1QGNMC6O1VW39,1,112,0.7724137931034483
145,0,145,0511189877,A1QGNMC6O1VW39,1,113,0.773972602739726
146,0,146,0511189877,A2TY0BTJOTENPG,1,114,0.7755102040816326
147,0,147,0511189877,A3J3BRHTDRFJ2G,0,114,0.7702702702702703
148,0,148,0511189877,AZYNQZ94U6VDB,1,115,0.7718120805369127
149,0,149,0511189877,A34ATBPOK6HCHY,1,116,0.7733333333333333
150,0,150,0511189877,A34ATBPOK6HCHY,1,117,0.7748344370860927
151,0,151,0511189877,A34ATBPOK6HCHY,1,118,0.7763157894736842
152,0,152,0511189877,AZYNQZ94U6VDB,1,119,0.7777777777777778
153,0,153,0511189877,A2TY0BTJOTENPG,1,120,0.7792207792207793
154,0,154,0511189877,A3J3BRHTDRFJ2G,0,120,0.7741935483870968
155,0,155,0511189877,AZYNQZ94U6VDB,1,121,0.7756410256410257
156,0,156,0511189877,A34ATBPOK6HCHY,1,122,0.7770700636942676
157,0,157,0511189877,AZYNQZ94U6VDB,1,123,0.7784810126582279
158,0,158,0511189877,A3J3BRHTDRFJ2G,0,123,0.7735849056603774
159,0,159,0511189877,A3J3BRHTDRFJ2G,0,123,0.76875
160,0,160,0511189877,A34ATBPOK6HCHY,1,124,0.7701863354037267
161,0,161,0511189877,A1QGNMC6O1VW39,1,125,0.7716049382716049
162,0,162,0511189877,A2TY0BTJOTENPG,1,126,0.7730061349693251
163,0,163,0511189877,A1QGNMC6O1VW39,1,127,0.774390243902439
164,0,164,0511189877,A1QGNMC6O1VW39,1,128,0.7757575757575758
165,0,165,0511189877,A2TY0BTJOTENPG,1,129,0.7771084337349398
166,0,166,0511189877,A89DO69P0XZ27,1,130,0.7784431137724551
167,0,167,0511189877,AZYNQZ94U6VDB,1,131,0.7797619047619048
168,0,168,0511189877,A89DO69P0XZ27,1,132,0.7810650887573964
169,0,169,0511189877,A1QGNMC6O1VW39,1,133,0.7823529411764706
170,0,170,0511189877,AZYNQZ94U6VDB,1,134,0.783625730994152
171,0,171,0511189877,A89DO69P0XZ27,1,135,0.7848837209302325
172,0,172,0511189877,A89DO69P0XZ27,1,136,0.7861271676300579
173,0,173,0511189877,AZYNQZ94U6VDB,1,137,0.7873563218390804
174,0,174,0511189877,A2TY0BTJOTENPG,1,138,0.7885714285714286
175,0,175,0511189877,A2TY0BTJOTENPG,1,139,0.7897727272727273
176,0,176,0511189877,A3J3BRHTDRFJ2G,0,139,0.7853107344632768
177,0,177,0511189877,AZYNQZ94U6VDB,1,140,0.7865168539325843
178,0,178,0511189877,A89DO69P0XZ27,1,141,0.7877094972067039
179,0,179,0511189877,A3J3BRHTDRFJ2G,0,141,0.7833333333333333
180,0,180,0511189877,A34ATBPOK6HCHY,1,142,0.7845303867403315
181,0,181,0511189877,A3J3BRHTDRFJ2G,0,142,0.7802197802197802
182,0,182,0511189877,A2TY0BTJOTENPG,1,143,0.7814207650273224
183,0,183,0511189877,A3J3BRHTDRFJ2G,0,143,0.7771739130434783
184,0,184,0511189877,A3J3BRHTDRFJ2G,0,143,0.772972972972973
185,0,185,0511189877,A89DO69P0XZ27,1,144,0.7741935483870968
186,0,186,0511189877,AZYNQZ94U6VDB,1,145,0.7754010695187166
187,0,187,0511189877,AZYNQZ94U6VDB,1,146,0.776595744680851
188,0,188,0511189877,A3J3BRHTDRFJ2G,0,146,0.7724867724867724
189,0,189,0511189877,A34ATBPOK6HCHY,1,147,0.7736842105263158
190,0,190,0511189877,AZYNQZ94U6VDB,1,148,0.774869109947644
191,0,191,0511189877,A2TY0BTJOTENPG,1,149,0.7760416666666666
192,0,192,0511189877,AZYNQZ94U6VDB,1,150,0.7772020725388601
193,0,193,0511189877,A34ATBPOK6HCHY,1,151,0.7783505154639175
194,0,194,0511189877,A2TY0BTJOTENPG,1,152,0.7794871794871795
195,0,195,0511189877,A3J3BRHTDRFJ2G,0,152,0.7755102040816326
196,0,196,0511189877,AZYNQZ94U6VDB,1,153,0.7766497461928934
197,0,197,0511189877,A1QGNMC6O1VW39,1,154,0.7777777777777778
198,0,198,0511189877,A89DO69P0XZ27,1,155,0.7788944723618091
199,0,199,0511189877,A34ATBPOK6HCHY,1,156,0.78
200,1,0,0439886341,A1GI0U4ZRJA8WN,0,0,0.0
201,1,1,0594033896,A3ILG56NE5QU37,1,1,0.5
202,1,2,059400232X,A22FB2WSZSXSHH,1,2,0.6666666666666666
203,1,3,0594296420,AH3LYMIBZ6DKF,1,3,0.75
204,1,4,0528881469,A24QFSUU00IZ05,0,3,0.6
205,1,5,0528881469,A19TBA1WARJS55,0,3,0.5
206,1,6,0594296420,A2DUI0YVE1DZ48,1,4,0.5714285714285714
207,1,7,0528881469,A1DA3W4GTFXP6O,1,5,0.625
208,1,8,0511189877,A1QGNMC6O1VW39,1,6,0.6666666666666666
209,1,9,0594451647,A3BY5KCNQZXV5U,1,7,0.7
210,1,10,0511189877,A3J3BRHTDRFJ2G,0,7,0.6363636363636364
211,1,11,0511189877,A89DO69P0XZ27,1,8,0.6666666666666666
212,1,12,0511189877,A3J3BRHTDRFJ2G,0,8,0.6153846153846154
213,1,13,0511189877,A1QGNMC6O1VW39,1,9,0.6428571428571429
214,1,14,0511189877,AZYNQZ94U6VDB,1,10,0.6666666666666666
215,1,15,0511189877,AZYNQZ94U6VDB,1,11,0.6875
216,1,16,0511189877,A34ATBPOK6HCHY,1,12,0.7058823529411765
217,1,17,0511189877,A3J3BRHTDRFJ2G,0,12,0.6666666666666666
